Name;Test;Gordonpunkte;GF1;GF2;GF3;GF4;GF5;GF6;GF7;GF8;GF9;GF10;GF11;GF12;GF13;GF14;GF15;GF16;GF17;GF18;GF19;GF20;GF21;GF22;GF23;GF24;GF25;GF26;GF27;GF28;GF29;GF30;D1124;D110akod;D110a;D110a15;D110a25;D110a35;D113akod;D113a;D113a16;D113a26;D113a56;D114a;D114c;D114d;D115a23;D115c12;D116;D11613;D118eMCeinfach;D119a;D119b13;D12012;D12022;D17;D19kod;D1916;D1926;D21dkod;D21c12;D21c22;D21d;D23b;D24a;D24b;D24e;D24h;D25a;D26a55;D26b1;D26b2;D110b12bzw.D3;D31a;D31b;D32kod;D32;D34akod;D34a;D36a;D36b;D37b;D37c;D41dkod;D41d;D41f1;D41f2;D41f3;D4215;D4235;D43a23;D43a33;D44a44;D45a14;D45a24;D45b26;Geschlecht;TK1;TK2;TK3;Vollzeit;V_Vater;V_Mutter;Teilzeit;T_Vater;T_Mutter;Arbeitslos;A_Vater;A_Mutter;Diverses;D_Vater;D_Mutter;MFam1;MFam2;MFam3;MFam4;MFam5;K1_del;K2;K3;K4;K5;K6;MS;MS1;MS2;MS3;MS4;MS5;MS6;FU1;FU2;FU3;FU4;FU5;IM1;IM2;IM3;B1;B2;B3;B4;Dis;Dis1;Dis2;Dis3;Dis4;Dis5;Dis6;Unt1;Unt2;Unt3;Unt4;Unt5;Unt6;Unt7;Unt8;Inst.Erfahrung;Alter;welcheInstrumente;Instrument1;Instrument2;Instrument3;I1_5J;I1_6J;I1_7J;I1_8J;I1_9J;I1_10J;I1_11J;I1_12J;I1_13J;I2_5J;I2_6J;I2_7J;I2_8J;I2_9J;I2_10J;I2_11J;I2_12J;I2_13J;I3_5J;I3_6J;I3_7J;I3_8J;I3_9J;I3_10J;I3_11J;I3_12J;I3_13J;Orch.Erfahrung;Chor_1Ja;Chor.in.Schule;Chor.außerhalb;Chor.nein;Früherziehung;Geb.Land;Mus1.Klasse;Mus2.Klasse;Mus3.Klasse;Mus4.Klasse;Mus5.Klasse;Mus6.Klasse;Note5.Klasse;Note6.1Klasse;Bücheranzahl;W1;W2;W3;W4;W5;W6;W7;W8;W9;W10;W11;W12;W13;Mutterland;Vaterland;Spr.zuHause;Spr.mitEltern;Theta_achieve;Theta_Gordon;Theta_D1_4;Theta_D1;Theta_D2;Theta_D3;Theta_D4;erstTheta_D1;erstTheta_D2;erstTheta_D3;erstTheta_D4;erstTheta_U;erstTheta_D1_4;TKkod;MFamkod;Kkod;MSkod;FUkod;IMkod;Bkod;Diskod;Untkod;Chorkod;Früherkod;MusKlkod;Muskldicho;Bücherkod;Wkod;Mutterkod;Vaterkod;Geb.landkod;Migrationkoddich;Migrationkod;Theta_Vek;GF1kod;GF2kod;GF3kod;GF4kod;GF5kod;GF6kod;GF7kod;GF8kod;GF9kod;GF10kod;GF11kod;GF12kod;GF13kod;GF14kod;GF15kod;GF16kod;GF17kod;GF18kod;GF19kod;GF20kod;GF21kod;GF22kod;GF23kod;GF24kod;GF25kod;GF26kod;GF27kod;GF28kod;GF29kod;GF30kod;testvar2;unbegabtrekod;wwwkod;kkkkod;Notekod;theta_achieve_ausreiser
18, Schüler;test18;45;1;-1;0;1;-1;0;0;0;-1;1;0;1;0;1;0;0;0;2;-1;0;0;0;0;-1;1;0;2;1;-1;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;3;0;0;1;0;0;1;0;0;0;1;0;0;0;4;1;5;0;0;1;0;0;5;1;0;0;0;0;0;0;1;1;0;1;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;3;3;3;2;2;2;2;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;14;keins;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;deutschland;--;mongolisch;deutsch;-,8723151;-1,27287;-1,4242075;-1,56647;-1,888;-1,09379;-1,14857;-,93943;-2,10706;-1,09376;-,81994;-1,16474;-1,2400475;0;1;1;1;1;3;2; ; ;0;0;1;1;0;1;0; ;0; ; ;7,56372853028187;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0; ;4;1;0;4;-,8723151
7, Schüler;test7;35;0;2;0;0;-1;-1;-1;0;-1;0;1;1;-1;0;0;-1;-1;-1;0;2;0;-1;0;-1;0;0;-1;0;-1;1;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;1;1;0;3;1;5;1;0;1;0;1;6;0;0;0;0;0;0;0;0;1;1;1;1;3;4;3; ;0;2;übersprungen; ; ; ;1;0;übersprungen; ; ;4;3;4;3;3;4;4;4;2;3;4;3;2;4;3;3;3;3;4;4;4;3;4;2;2;2;3;2;4;4; ;4;3;2;1;2;3;3;4;3;3;4;4;4;4;1;12;Flöte;2;übersprungen;übersprungen;0;0;0;4;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;Deutschland;1;1;1;1;1;1;2;2;5;1;1;1;1;1;1;1;1;1;1;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch;-,1091094;-1,56178;-,811235;-,73137;-1,888;,523;-1,14857;-,61382;-2,10706;,52293;-,81994;-,71955;-,7544725;,583333333333333;3,4;3,25;3,2;3,8;2;3,25;2,5;3,44444444444444;0;1;1;1;1;1;0;0;0;0;0;8,73333253358648;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1; ;3;1;,8;4;-,1091094
12, Schüler;test12;40;1;2;-1;0;1;2;1;0;-1;1;0;1;-1;0;-1;-1;-1;-1;0;-1;0;-1;0;-1;0;1;2;0;-1;-1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;1;0;1;4;0;1;0;0;0;0;0;1;1;0;1;1;0;2;1;6;0;0;1;1;1;6;1;1;1;0;1;0;0;0;1;1;1;1;1;2;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;1;1;1;1;1;4;1;1;1;1;4;2;3;2;1;2;1;1;1;1;1;1;2;3;3;3;3;3;3;3; ;3;2;2;2;2;2;2;2;2;2;2;2;1;2;0;12;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;2;2;1;1;1;3;3;3;1;1;0;1;1;1;1;1;0;0;0;0;0;deutschland;deutschland;deutsch;deutsch;,3453857;-1,02141;-,0757475;-,73131;-,27936;-,0144;,72208;-,61382;-,51478;-,01445;,88767;-,13098;-,063845;,0833333333333333;1;1;1,4;1,2;3;3;2,16666666666667;2;0;0;,5;0;0;,538461538461538;0;0;0;0;0;9,95630327784364;1;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;,067135;2;,538461538461538;,2;6;,3453857
16, Schüler;test16;41;1;2;1;-1;0;-1;0;0;-1;-1;0;1;-1;0;1;1;0;-1;1;-1;1;2;-1;-1;-1;-1;2;1;-1;-1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;2;1;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;3;4;3; ;1;0;übersprungen; ; ;übersprungen; ; ; ;0;2;2;2;2;2;2;3;3;2;1;2;3;3;2;3;1;3;2;2;3;2;2;3;2;3;2;3;1;2;3;2; ;2;2;3;3;2;1;1;2;2;3;2;1;2;2;0; ;keins;1;1;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0; ;0;0;3;2;deutschland;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;türkei;--;deutsch;ka;-,8884825;-,5835;-1,0819025;-,73137;-1,24878;-2,62906;,2816;-,93943;-1,47226;-2,62894;,05338;-1,04772;-1,2468125;,583333333333333;2;2;2,2;2,4;2,66666666666667;2;2,16666666666667;2;0;0;1;1;0;1;1; ;0; ; ;7,81247106399761;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;1;0;0; ;3;1;,4;3;-,8884825
20, Schüler;test20;38;-1;0;-1;0;-1;-1;-1;0;0;1;1;-1;0;1;1;1;0;0;1;-1;0;-1;1;-1;0;1;0;-1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;2;0;0;1;0;0;1;1;6;0;0;0;0;1;0;0;0;1;1;0;0;1;4;1; ;1;0;übersprungen; ; ; ;0;2;übersprungen; ; ;3;1;2;2;1;4;2;1;1;1;4;2;3;3;1;3;1;1;1;1;1;1;1;4;4;4;3;3;2;3; ;3;3;3;3;2;1; ; ; ; ; ; ; ; ;0;12;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;2;2;2;1;1; ; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;--;--;italienisch deutsch;e;-,7117659;-,79433;-1,0148175;-1,12045;-1,24877;-,54148;-1,14857;-1,30045;-1,47223;-,54149;-,81994;-1,04772;-1,0335275;,25;1,8;1,25;1,8;1;4;2,75;2,5; ;0;0;,333333333333333;0;0;1; ; ;0; ; ;7,97029331095161;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0; ;2;1;,266666666666667; ;-,7117659
4, Schüler;test4;46;0;0;-1;0;0;2;0;-1;0;1;0;0;0;0;0;1;0;0;0;2;0;0;1;0;1;0;0;1;-1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3;0;1;1;1;0;0;1;1;1;1;1;0;0;2;1;5;0;0;1;0;0;4;0;0;0;0;0;0;0;1;1;0;0;0;1;4;2; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;2;2;1;2;1;2;1;1;1;1;2;4;1;2;1;2;1;1;2;2;1;2;2;2;2;2;3;3;3;3; ;2;3;2;2;2;3;2;2;3;3;3;2; ;2;1;12;Gitarre;1;2;übersprungen;0;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;9;0; ;0;0;3;2;Deutschland;1;1;1;1;1;1;2;2;3;1;1;0;1;1;1;1;1;0;0;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch;-,4310226;-1,27287;-,982915;-1,12045;,47632;-,54148;-2,74605;-1,30045;,22539;-,54149;-1,95738;-,82562;-,8934825;,333333333333333;1,6;1;1,4;1,8;2;3;2,33333333333333; ;0;0;1;1;0;,769230769230769;0;0;0;0;0;8,34529654430566;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0; ;4;,769230769230769;,0666666666666667;4;-,4310226
8, Schüler;test8;50;-1;-1;0;-1;-1;2;1;0;-1;1;0;0;2;1;0;1;1;-1;0;2;1;2;0;2;-1;-1;-1;0;2;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;2;1;0;0;1;0;1;0;3;1;1;1;0;1;0;1;1;1;1;1;1;0;0;2;7;1;1;1;0;0;5;0;1;0;0;1;0;1;1;1;1;1;1;2;3;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;1;2;1;1;1;4;3;1;1;2;4;3;2;4;3;2;3;3;4;3;3;2;3;3;2;1;2;3;4;2; ;2;2;2;3;2;2;3;3;4; ;3;3;2;3;1;12;ukulele,blockflöte;2;2;übersprungen;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;7;0;0; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;1;1;1;1;1;2;2;3;1;1;1;1;1;1;1;1;0;0;0;1;1;deutschland;türkey;deutsch;deutsch;1,2199659;-,18992;1,2312075;2,36997;,47632;1,79694;,2816;2,42488;,55379;1,79694;,46462;1,18763;1,3100575;,25;1,2;1,75;3;3;2;2,75;2,16666666666667; ;0;0;,833333333333333;0;0;,769230769230769;0;1;0;1;1;12,5910866611266;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;1;1;0;0;1;1;1;0;1;0;0;0;0;1;1; ;3;,769230769230769;,4;4;1,2199659
1, Schüler;PWG_01.07;39;0;2;0;-1;1;-1;1;0;2;-1;1;-1;-1;0;-1;1;-1;-1;0;-1;1;0;-1;-1;0;-1;-1;1;2;0;1;0;0;0;1;1;0;0;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;0;1;0;2;0;1;0;1;0;0;0;1;1;0;1;1;0;2;1;4;0;1;1;1;0;5;1;0;0;0;0;0;1;0;1;1;1;1;5;5;1; ;1;0;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;2;1;2;3;3;3;2;1;1;3;3;2;3;4;3;2;2;3;2;3;2;2;3;1;1;3;2;2;3;2; ;4;3;3;2;4;1; ;3;3;3;2;1;1;2;0;12;Flöte;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;Deutschland;1;1;1;1;1;1;3;3;3;1;0;1;1;1;1;1;1;0;1;0;1;1;Irak;Irak;Kurdisch;Kurdisch;,2009916;-,79433;-,10206;-,03043;-,27936;,52299;-,62144;-,01639;-,51478;,52293;-,36772;-,13098;-,09399;,666666666666667;2,2;1,75;2,8;2,4;1,66666666666667;2,25;2,83333333333333;1,77777777777778;0;0;1;1;0;,769230769230769;1;1;0;1;2; ;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;,03699;2;,769230769230769;,333333333333333;6;,2009916
13, Schüler;test13;52;1;-1;1;-1;0;2;-1;-1;2;1;1;1;-1;1;1;-1;1;2;-1;2;1;-1;0;-1;0;-1;2;1;2;0;1;0;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;4;1;1;1;0;1;1;0;1;1;1;1;1;0;2;1;6;0;1;1;1;0;3;0;1;0;0;0;1;1;0;1;0;0;1;2;2;1; ;0;2; ;1;0;übersprungen; ; ;übersprungen; ; ;4;3;4;3;3;2;3;1;1;1;4;4;1;4;3;3;3;3;2;3;3;3;4;1;1;1;4;4;4;4; ;3;3;2;1;1;3;2;3;3;3;2;3;2;2;1;11;Querflöte;1;übersprungen;übersprungen;0;0;0;4;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;Deutschland;1;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;1;0;1;1;1;1;Deutschland;Deutschland;Deutsch;Deutsch;,0295291;,58417;,4432975;,65224;1,16281;1,10671;-1,14857;,27233;1,23436;1,10666;-,81994;,41596;,4483525;,166666666666667;3,4;1,5;3,2;3;1;4;2,16666666666667;2,33333333333333;0;1;1;1;1;,923076923076923;0;0;0;0;0; ;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;1;1;0; ;4;,923076923076923;,333333333333333;2;,0295291
17, Schüler;test17;36;-1;-1;0;0;0;-1;-1;0;-1;1;0;0;-1;0;-1;1;0;0;-1;2;1;-1;0;0;0;1;-1;0;-1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;2;5;1; ;1;2; ;0;2;übersprungen; ; ;übersprungen; ; ;1;3;1;1;1;4;4;2;1;1;4;2;3;3;2;3;1;2;2;2;3;1;2;4;3;4;1;1;1;1; ;3;4;4;3;4;1;2;2;1;2;2;1;1;1;1;12;blokflöte glockenspiel;2;2;übersprungen; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;deutschland;2;2;2;2;1;1;2; ;5;1;1;1;1;1;1;1;1;0;1;0;1;1;deutschland;deutschlabd;deutsch;deutsch;-,0456444;-1,56178;-,74777;-,73137;-1,888;-1,09379;,72208;-,93943;-2,10706;-1,09376;,88767;-,71955;-,813145;,416666666666667;1,4;2;2,2;2;3,66666666666667;1;3,16666666666667;1,77777777777778;0;1;,333333333333333;0;1;,846153846153846;0;1;0;1;1; ;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1; ;2;,846153846153846;,466666666666667; ;-,0456444
25, Schüler;test25;45;0;-1;-1;-1;1;2;1;1;-1;-1;0;-1;2;1;1;0;-1;0;-1;2;0;-1;1;-1;0;0;2;0;2;-1;1;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;3;0;1;0;0;0;0;0;1;1;1;1;1;1;5;1;6;1;0;1;1;0;3;1;1;1;0;1;0;1;1;1;0;1;1;1;4;1; ;1;0; ;0;2;übersprungen; ; ; ;0;2;2;2;2;2;2;4;2;1;1;1;4;3;2;3;3;3;1;3;2;3;3;2;4;4;3;3; ;1; ; ; ;3;3;2;2;2; ;3;2;1;2;2;1;2;1;1;12;Klavier;1;übersprungen;übersprungen;1;2;3;4;5;6;7;8;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;Deutschland;1;1;1;1;1;1;1;1;4;1;1;0;1;1;1;1;1;0;1;0;1;1;Deutschland;Deutschland;Deutsch;Deutsch;,3658209;-,18992;,3770625;-,73137;-,27938;1,79692;,72208;-,93943;-,51478;1,79692;,88767;,05331;,307595;,25;2;1,25;2,6;2,8;3,33333333333333; ;2;2;0;1;1;1;1;,769230769230769;0;0;0;0;0; ;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0; ;3;,769230769230769;,266666666666667;2;,3658209
5, Schüler;test5;40;-1;2;-1;1;0;-1;1;0;-1;-1;-1;0;-1;1;0;1;1;2;1;-1;-1;-1;1;2;-1;0;-1;0;-1;0;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;1;1;0;1;1;1;1;0;1;4;3;1;0;1;0;0;0;1;1;0;1;1;0;2;1;4;0;0;1;0;0;4;1;1;1;1;0;1;0;1;1;1;1;0;3;4;1; ;0;2; ;1;0;übersprungen; ; ;übersprungen; ; ;2;2;4;3;2;3;2;2;1;1;4;2;3;3;2;3;2;2;2;3;2;3;3;2;2;2;3;3;3;3; ;2;2;2;2;1;1;2;3;3;3;4;3;4;4;0;11;übersprungen;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;Deutschland;1;1;1;1;1;1;2;3;3;1;0;0;1;1;1;1;1;1;1;1;0;1;Türkei;Marokko;Deutsch;Deutsch;,9012925;-,5835;,7078725;1,01154;1,16281;-,54148;1,19862;,56332;,88112;-,54149;1,3525;,59882;,5638625;,416666666666667;2,6;1,5;2,4;2,6;2;3;1,66666666666667;3,11111111111111;0;0;1;1;0;,769230769230769;1;1;0;1;2; ;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0; ;2;,769230769230769;,333333333333333;5;,9012925
9, Schüler;test9;40;1;2;1;-1;-1;2;-1;-1;-1;1;0;1;-1;-1;-1;0;1;2;1;2;-1;-1;0;-1;0;1;-1;-1;-1;-1;1;0;0;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0;0;1;0;1;0;3;2;1;1;0;0;0;1;1;1;0;1;1;1;6;1;4;1;0;1;0;1;6;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1; ;1;0;übersprungen; ; ;übersprungen; ; ; ;0;2;4;1;4;3;1;2;2;1;1;1;4;1;4;1;1;3;1;1;1;1;3;1;1;4;3;3;4;4;4;4; ;4;3;4;3;3;3;3;4;4;4;4;4;3;2;0;12;keins; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;2;2;2;2;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;1;1;großbritanien;großbritanien;englisch;englisch(/deutsch);,8009213;-,38344;,7115325;,30819;,81632;,523;1,19862;,27233;,55379;,52293;1,3525;,59882;,6753875;0;2,6;1,25;1,4;1,4;3,33333333333333;4;3,33333333333333;3,55555555555556;0;0;,333333333333333;0;0;,769230769230769;1;1;0;1;2; ;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0; ;1;,769230769230769;,266666666666667;4;,8009213
21, Schüler;test21;31;0;-1;-1;0;1;0;0;-1;-1;1;1;1;-1;-1;0;1;-1;-1;1;-1;-1;-1;0;-1;-1;-1;-1;1;0;-1;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;1;1;1;1;0;4;3;1;1;1;0;1;1;1;1;1;1;1;1;5;1;5;0;0;1;1;0;4;0;0;1;0;1;0;0;1;0;0;1;0;1;4;1; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;4;2;4;1;3;4;2;1;2;1;3;2;3;2;2;2;2;2;2;3;2;3;3;3;2;2;3;4;3;3; ;1;2;2;1;2;3;3;1;2;3;3;2;2;2;1;11;schlagzeug;1;übersprungen;übersprungen;0;0;0;4;0;6;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;deutschland;2;2;1;1;1;1;2;2;3;1;1;1;1;1;1;1;1;0;0;0;0;1;deutschland;rumänien;deutsch;deutsch;1,2477757;-1,02141;,8266425;-,03043;2,85182;1,10671;-,62153;-,30932;2,20326;1,10666;-,81994;,41596;,545165;,25;2,8;1,5;2;2,6;2,33333333333333;3,25;1,83333333333333;2,33333333333333;0;1;,666666666666667;0;0;,692307692307692;0;1;0;1;1; ;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0; ;2;,692307692307692;,266666666666667;4;1,2477757
10, Schüler;test10;43;0;2;-1;1;1;2;-1;-1;2;0;1;0;-1;0;0;1;-1;-1;1;-1;0;-1;-1;-1;0;1;-1;1;2;-1;1;1;0;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;1;0;1;1;3;3;1;1;1;0;0;1;1;1;0;1;1;0;2;0;9;1;0;1;0;0;4;1;1;1;0;1;1;1;1;0;0;1;0;5;1;5; ;1;0; ;0;2;übersprungen; ; ;übersprungen; ; ;3;4;3;2;3;2;4;1;1;2;3;3;2;2;1;1;1;1;4;4;2;1;4;3;4;4;3;1;1;2; ;4;3;2;3;3;3;1;3;1;2;1;2;2;2;1;12;1.gitarre;1;übersprungen;übersprungen;0;0;0;0;0;6;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;0;3;1;deutschland;1;1;1;1;1;1;2;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;deutschland;deutschland;deutsch;deutsch;1,220985;-,5835;1,027565;1,39872;2,0544;-,54148;1,19862;,86325;1,65236;-,54149;,88766;,78622;,715445;,666666666666667;3;2;1,2;3;3,66666666666667;1,75;3;1,88888888888889;0;1;1;1;0;1;0;0;0;0;0; ;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0; ;3;1;,4;4;1,220985
14, Schüler;test14;50;0;-1;0;1;1;2;0;1;2;-1;0;0;-1;1;1;0;0;2;1;2;1;-1;0;-1;-1;0;-1;1;2;-1;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;1;0;1;0;0;2;1;4;1;0;1;0;0;4;0;0;0;0;1;0;0;1;1;0;1;0;1;1;1;übersprungen; ; ;übersprungen; ; ; ;1;0; ;0;2;4;3;2;1;2;4;1;1;1;1;4;4;1;3;3;2;2;3;1;4;4;4;4;1;1;1;4;4;4;3; ;4;4;3;2;4;2;4;4;4;4;4;4;3;4;1;11;2;2;1;übersprungen;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;7;0;0; ; ; ; ; ; ; ; ; ;0; ;0;0;3;2;deutschland;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;0;1;0;1;1;irak;irak;Kurdisch;kurdisch;-,3403619;,00047;-,2301175;,65224;,11734;-,54148;-1,14857;,56332;-,12521;-,54149;-,81994;-,13098;-,23083;0;2,4;1;2,6;3,4;1;3,75;3,16666666666667;3,55555555555556;0;0;1;1;0;,846153846153846;1;1;0;1;2; ;0;0;0;1;1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;-,09985;4;,846153846153846;,2;2;-,3403619
18, Schüler;test18;45;-1;0;0;0;0;-1;0;0;2;1;0;0;-1;0;0;0;-1;2;1;2;0;0;-1;0;0;1;-1;1;2;-1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;2;1;0;1;1;0;0;1;1;0;0;0;0;0;2;1;4;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;1;2;5;1; ;1;0;übersprungen; ; ;übersprungen; ; ;übersprungen; ; ;3;3;3;1;4;4;3;2;1;2;3;4;1;4;4;3;2;4;4;4;4;4;4;1;1;2;2;2;3;2; ;4;2;1;2;1;2;4;4;4;4;4;4;4;4;0;12;ich habe vor gitarre zu lernen;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ;0;2;0;1;deutschland;2;2;2;1;1;1;2;3;2;1;1;1;1;1;1;1;1;0;0;1;1;1;türkei;türkei;deutsch-türkisch;deutsch manchmal auch türkisch aber selten;-,5713968;-1,02141;-,99253;-1,56646;,47632;-1,73141;-1,14857;-1,30045;,22539;-1,73133;-1,33173;-,93486;-1,03453;,416666666666667;2,8;2;3,4;4;1,33333333333333;2,25;2;3,66666666666667;1;1;,5;0;0;,846153846153846;1;1;0;1;2; ;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0; ;4;,846153846153846;,4;5;-,5713968
