1 2.01 3 4.01 5.01 6.01 7.01 8.01 13 14 16.01 19.01 21.01 22.01 23 27 31 32.01 33 34 35.01 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 53 12.09043 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 13 14 16.01 19.01 21.01 22.01 23 27 28 31 32.01 33 34 35.01 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 53 11.19269 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 13 14 16.01 19.01 21.01 22.01 23 27 28 31 32.01 33 34 35.01 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 53 10.40636 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 13 14 16.01 19.01 21.01 22.01 23 27 28 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 53 9.755358 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 13 14 16.01 19.01 21.01 22.01 23 26.01 27 28 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 53 9.009954 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 13 14 16.01 17.01 19.01 21.01 22.01 23 26.01 27 28 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 53 8.402341 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 13 14 16.01 17.01 19.01 21.01 22.01 23 26.01 27 28 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 48.01 50 51.01 52.01 53 7.807335 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 13 14 16.01 17.01 19.01 21.01 22.01 23 26.01 27 28 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 51.01 52.01 53 6.784097 10 0 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 10 13 14 16.01 17.01 19.01 21.01 22.01 23 26.01 27 28 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 51.01 52.01 53 6.095728 15 0 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 10 13 14 15 16.01 17.01 19.01 21.01 22.01 23 26.01 27 28 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 51.01 52.01 53 5.559448 11 0 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 10 11.01 13 14 15 16.01 17.01 19.01 21.01 22.01 23 26.01 27 28 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 51.01 52.01 53 5.053046 30 0 0 0 0 0 0 0 0 0 0
1 2.01 3 4.01 5.01 6.01 7.01 8.01 9.01 10 11.01 13 14 15 16.01 17.01 19.01 21.01 22.01 23 26.01 27 28 30 31 32.01 33 34 35.01 36 37.02 38.06 39 40 41 42.01 43.04 44 45 47.01 48.01 50 51.01 52.01 53 4.528732 49 0 0 0 0 0 0 0 0 0
